Column1;Column2;Column3
DEN›ZL›_MERKEZEFEND›;DEN›ZL›_SARAYK÷Y;2127404714
DEN›ZL›_MERKEZEFEND›;DEN›ZL›_BABADA–;3489879261
DEN›ZL›_MERKEZEFEND›;AYDIN_BUHARKENT;4086189492
DEN›ZL›_MERKEZEFEND›;DEN›ZL›_SER›NH›SAR;424864659
DEN›ZL›_MERKEZEFEND›;DEN›ZL›_BULDAN;454728296
DEN›ZL›_MERKEZEFEND›;DEN›ZL›_TAVAS;5026975362
DEN›ZL›_MERKEZEFEND›;DEN›ZL›_BOZKURT;5062570276
DEN›ZL›_MERKEZEFEND›;DEN›ZL›_«ARDAK;5626180027
DEN›ZL›_PAMUKKALE;DEN›ZL›_MERKEZ;1767007613
DEN›ZL›_PAMUKKALE;DEN›ZL›_MERKEZEFEND›;1767007613
DEN›ZL›_PAMUKKALE;DEN›ZL›_HONAZ;2700406764
DEN›ZL›_PAMUKKALE;DEN›ZL›_SARAYK÷Y;3267548556
DEN›ZL›_PAMUKKALE;DEN›ZL›_BABADA–;4630023102
DEN›ZL›_PAMUKKALE;DEN›ZL›_SER›NH›SAR;4877728797
DEN›ZL›_PAMUKKALE;AYDIN_BUHARKENT;5226333333
DEN›ZL›_PAMUKKALE;DEN›ZL›_TAVAS;5656057569
DEN›ZL›_PAMUKKALE;DEN›ZL›_BULDAN;5687426801
DEN›ZL›_PAMUKKALE;DEN›ZL›_BOZKURT;5691652483
DEN›ZL›_SARAYK÷Y;DEN›ZL›_BABADA–;1741525454
DEN›ZL›_SARAYK÷Y;AYDIN_BUHARKENT;1958784777
DEN›ZL›_SARAYK÷Y;DEN›ZL›_MERKEZ;2127404714
DEN›ZL›_SARAYK÷Y;DEN›ZL›_MERKEZEFEND›;2127404714
DEN›ZL›_SARAYK÷Y;DEN›ZL›_BULDAN;2419878245
DEN›ZL›_SARAYK÷Y;DEN›ZL›_PAMUKKALE;3267548556
DEN›ZL›_SARAYK÷Y;DEN›ZL›_HONAZ;3652659433
DEN›ZL›_SARAYK÷Y;AYDIN_KUYUCAK;459632587
DEN›ZL›_SARAYK÷Y;DEN›ZL›_G‹NEY;5151023986
DEN›ZL›_SARAYK÷Y;MAN›SA_SARIG÷L;5441539137
DEN›ZL›_SER›NH›SAR;DEN›ZL›_ACIPAYAM;1918245901
DEN›ZL›_SER›NH›SAR;DEN›ZL›_TAVAS;2599948691
DEN›ZL›_SER›NH›SAR;DEN›ZL›_HONAZ;4094154878
DEN›ZL›_SER›NH›SAR;DEN›ZL›_MERKEZ;424864659
DEN›ZL›_SER›NH›SAR;DEN›ZL›_MERKEZEFEND›;424864659
DEN›ZL›_SER›NH›SAR;DEN›ZL›_PAMUKKALE;4877728797
DEN›ZL›_SER›NH›SAR;DEN›ZL›_KALE;4942471978
DEN›ZL›_SER›NH›SAR;BURDUR_YEﬁ›LOVA;5378770826
DEN›ZL›_SER›NH›SAR;DEN›ZL›_SARAYK÷Y;5829981466
DEN›ZL›_SER›NH›SAR;BURDUR_«AVDIR;6351397781
DEN›ZL›_TAVAS;DEN›ZL›_KALE;2495060896
DEN›ZL›_TAVAS;DEN›ZL›_SER›NH›SAR;2599948691
DEN›ZL›_TAVAS;DEN›ZL›_ACIPAYAM;4518194593
DEN›ZL›_TAVAS;AYDIN_KARACASU;470828813
DEN›ZL›_TAVAS;DEN›ZL›_HONAZ;487248365
DEN›ZL›_TAVAS;DEN›ZL›_MERKEZ;5026975362
DEN›ZL›_TAVAS;DEN›ZL›_MERKEZEFEND›;5026975362
DEN›ZL›_TAVAS;DEN›ZL›_PAMUKKALE;5656057569
DEN›ZL›_TAVAS;DEN›ZL›_BEYA–A«;6253010691
DEN›ZL›_TAVAS;DEN›ZL›_SARAYK÷Y;6608310238
D›YARBAKIR_BA–LAR;D›YARBAKIR_KAYAPINAR;10023988
D›YARBAKIR_BA–LAR;D›YARBAKIR_MERKEZ;262809755
D›YARBAKIR_BA–LAR;D›YARBAKIR_YEN›ﬁEH›R;347613214
D›YARBAKIR_BA–LAR;D›YARBAKIR_SUR;364068171
D›YARBAKIR_BA–LAR;D›YARBAKIR_«INAR;3318082942
D›YARBAKIR_BA–LAR;D›YARBAKIR_B›SM›L;5249714059
D›YARBAKIR_BA–LAR;D›YARBAKIR_ERGAN›;5727270897
D›YARBAKIR_BA–LAR;D›YARBAKIR_KOCAK÷Y;6200380361
D›YARBAKIR_BA–LAR;D›YARBAKIR_HAN›;6950577839
D›YARBAKIR_BA–LAR;MARD›N_MAZIDA–I;6958125317
D›YARBAKIR_B›SM›L;D›YARBAKIR_«INAR;4296313749
D›YARBAKIR_B›SM›L;BATMAN_MERKEZ;4515187929
D›YARBAKIR_B›SM›L;MARD›N_SAVUR;4837433908
D›YARBAKIR_B›SM›L;D›YARBAKIR_SUR;4885645888
D›YARBAKIR_B›SM›L;D›YARBAKIR_YEN›ﬁEH›R;4902100845
D›YARBAKIR_B›SM›L;D›YARBAKIR_KAYAPINAR;5239690071
D›YARBAKIR_B›SM›L;D›YARBAKIR_BA–LAR;5249714059
D›YARBAKIR_B›SM›L;D›YARBAKIR_MERKEZ;5429917695
D›YARBAKIR_B›SM›L;BATMAN_BEﬁ›R›;625636585
D›YARBAKIR_B›SM›L;D›YARBAKIR_HAZRO;6262295726
D›YARBAKIR_«ERM›K;D›YARBAKIR_«‹NG‹ﬁ;2493967
D›YARBAKIR_«ERM›K;D›YARBAKIR_ERGAN›;3284986481
D›YARBAKIR_«ERM›K;ELAZI–_MADEN;5461462558
D›YARBAKIR_«ERM›K;ﬁANLIURFA_S›VEREK;6211624436
D›YARBAKIR_«ERM›K;D›YARBAKIR_D›CLE;6668389893
D›YARBAKIR_«ERM›K;D›YARBAKIR_E–›L;6786471716
D›YARBAKIR_«ERM›K;D›YARBAKIR_MERKEZ;8699224785
D›YARBAKIR_«ERM›K;D›YARBAKIR_KAYAPINAR;8952010551
D›YARBAKIR_«ERM›K;D›YARBAKIR_BA–LAR;896203454
D›YARBAKIR_«ERM›K;D›YARBAKIR_YEN›ﬁEH›R;9227041635
D›YARBAKIR_«INAR;D›YARBAKIR_SUR;2954014771
D›YARBAKIR_«INAR;D›YARBAKIR_YEN›ﬁEH›R;2970469728
D›YARBAKIR_«INAR;D›YARBAKIR_KAYAPINAR;3308058954
D›YARBAKIR_«INAR;D›YARBAKIR_BA–LAR;3318082942
D›YARBAKIR_«INAR;D›YARBAKIR_MERKEZ;3498286578
D›YARBAKIR_«INAR;MARD›N_MAZIDA–I;3640042376
D›YARBAKIR_«INAR;D›YARBAKIR_B›SM›L;4296313749
D›YARBAKIR_«INAR;MARD›N_MERKEZ;594500889
D›YARBAKIR_«INAR;MARD›N_ARTUKLU;6035453738
D›YARBAKIR_«INAR;MARD›N_DER›K;6058115887
D›YARBAKIR_«‹NG‹ﬁ;D›YARBAKIR_«ERM›K;2493967
D›YARBAKIR_«‹NG‹ﬁ;D›YARBAKIR_ERGAN›;5635879803
D›YARBAKIR_«‹NG‹ﬁ;ELAZI–_MADEN;781235588
D›YARBAKIR_«‹NG‹ﬁ;ﬁANLIURFA_S›VEREK;8562517757
D›YARBAKIR_«‹NG‹ﬁ;D›YARBAKIR_D›CLE;9019283215
D›YARBAKIR_«‹NG‹ﬁ;D›YARBAKIR_E–›L;9137365037
D›YARBAKIR_«‹NG‹ﬁ;D›YARBAKIR_MERKEZ;1105011811
D›YARBAKIR_«‹NG‹ﬁ;D›YARBAKIR_KAYAPINAR;1130290387
D›YARBAKIR_«‹NG‹ﬁ;D›YARBAKIR_BA–LAR;1131292786
D›YARBAKIR_«‹NG‹ﬁ;D›YARBAKIR_YEN›ﬁEH›R;1157793496
D›YARBAKIR_D›CLE;D›YARBAKIR_E–›L;1715612421
D›YARBAKIR_D›CLE;D›YARBAKIR_HAN›;3048146734
D›YARBAKIR_D›CLE;D›YARBAKIR_ERGAN›;343362625
D›YARBAKIR_D›CLE;D›YARBAKIR_L›CE;5588025625
D›YARBAKIR_D›CLE;ELAZI–_MADEN;5610102327
D›YARBAKIR_D›CLE;D›YARBAKIR_KOCAK÷Y;632867498
D›YARBAKIR_D›CLE;D›YARBAKIR_«ERM›K;6668389893
D›YARBAKIR_D›CLE;D›YARBAKIR_MERKEZ;8554393522
D›YARBAKIR_D›CLE;D›YARBAKIR_KAYAPINAR;8807179289
D›YARBAKIR_D›CLE;D›YARBAKIR_BA–LAR;8817203277
D›YARBAKIR_E–›L;D›YARBAKIR_D›CLE;1715612421
D›YARBAKIR_E–›L;D›YARBAKIR_ERGAN›;3551708073
D›YARBAKIR_E–›L;D›YARBAKIR_HAN›;4763759155
D›YARBAKIR_E–›L;ELAZI–_MADEN;572818415
D›YARBAKIR_E–›L;D›YARBAKIR_«ERM›K;6786471716
D›YARBAKIR_E–›L;D›YARBAKIR_L›CE;7303638046
D›YARBAKIR_E–›L;D›YARBAKIR_KOCAK÷Y;8044287401
D›YARBAKIR_E–›L;D›YARBAKIR_MERKEZ;8672475345
D›YARBAKIR_E–›L;D›YARBAKIR_KAYAPINAR;8925261112
D›YARBAKIR_E–›L;D›YARBAKIR_BA–LAR;89352851
D›YARBAKIR_ERGAN›;ELAZI–_MADEN;2176476077
D›YARBAKIR_ERGAN›;D›YARBAKIR_«ERM›K;3284986481
D›YARBAKIR_ERGAN›;D›YARBAKIR_D›CLE;343362625
D›YARBAKIR_ERGAN›;D›YARBAKIR_E–›L;3551708073
D›YARBAKIR_ERGAN›;D›YARBAKIR_MERKEZ;5464461142
D›YARBAKIR_ERGAN›;D›YARBAKIR_«‹NG‹ﬁ;5635879803
D›YARBAKIR_ERGAN›;D›YARBAKIR_KAYAPINAR;5717246909
D›YARBAKIR_ERGAN›;D›YARBAKIR_BA–LAR;5727270897
D›YARBAKIR_ERGAN›;D›YARBAKIR_YEN›ﬁEH›R;5992277992
D›YARBAKIR_ERGAN›;D›YARBAKIR_SUR;6008732949
D›YARBAKIR_HAN›;D›YARBAKIR_L›CE;2539878891
D›YARBAKIR_HAN›;D›YARBAKIR_D›CLE;3048146734
D›YARBAKIR_HAN›;D›YARBAKIR_KOCAK÷Y;3280528246
D›YARBAKIR_HAN›;D›YARBAKIR_E–›L;4763759155
D›YARBAKIR_HAN›;B›NG÷L_GEN«;6189746054
D›YARBAKIR_HAN›;D›YARBAKIR_KULP;626352325
D›YARBAKIR_HAN›;D›YARBAKIR_ERGAN›;6481772984
D›YARBAKIR_HAN›;D›YARBAKIR_MERKEZ;6687768084
D›YARBAKIR_HAN›;D›YARBAKIR_KAYAPINAR;6940553851
D›YARBAKIR_HAN›;D›YARBAKIR_BA–LAR;6950577839
D›YARBAKIR_HAZRO;D›YARBAKIR_S›LVAN;417673291
D›YARBAKIR_HAZRO;D›YARBAKIR_B›SM›L;6262295726
D›YARBAKIR_HAZRO;D›YARBAKIR_MERKEZ;6985077145
D›YARBAKIR_HAZRO;D›YARBAKIR_KAYAPINAR;7237862912
D›YARBAKIR_HAZRO;D›YARBAKIR_BA–LAR;72478869
D›YARBAKIR_HAZRO;D›YARBAKIR_YEN›ﬁEH›R;7512893995
D›YARBAKIR_HAZRO;D›YARBAKIR_SUR;7529348952
D›YARBAKIR_HAZRO;D›YARBAKIR_KOCAK÷Y;7868896187
D›YARBAKIR_HAZRO;BATMAN_KOZLUK;8808368307
D›YARBAKIR_HAZRO;BATMAN_MERKEZ;8956252648
D›YARBAKIR_KAYAPINAR;D›YARBAKIR_BA–LAR;10023988
D›YARBAKIR_KAYAPINAR;D›YARBAKIR_MERKEZ;252785767
D›YARBAKIR_KAYAPINAR;D›YARBAKIR_YEN›ﬁEH›R;337589226
D›YARBAKIR_KAYAPINAR;D›YARBAKIR_SUR;354044183
D›YARBAKIR_KAYAPINAR;D›YARBAKIR_«INAR;3308058954
D›YARBAKIR_KAYAPINAR;D›YARBAKIR_B›SM›L;5239690071
D›YARBAKIR_KAYAPINAR;D›YARBAKIR_ERGAN›;5717246909
D›YARBAKIR_KAYAPINAR;D›YARBAKIR_KOCAK÷Y;6190356373
D›YARBAKIR_KAYAPINAR;D›YARBAKIR_HAN›;6940553851
D›YARBAKIR_KAYAPINAR;MARD›N_MAZIDA–I;6948101329
D›YARBAKIR_KOCAK÷Y;D›YARBAKIR_L›CE;3050259236
D›YARBAKIR_KOCAK÷Y;D›YARBAKIR_HAN›;3280528246
D›YARBAKIR_KOCAK÷Y;D›YARBAKIR_MERKEZ;5937570606
D›YARBAKIR_KOCAK÷Y;D›YARBAKIR_KAYAPINAR;6190356373
D›YARBAKIR_KOCAK÷Y;D›YARBAKIR_BA–LAR;6200380361
D›YARBAKIR_KOCAK÷Y;D›YARBAKIR_D›CLE;632867498
D›YARBAKIR_KOCAK÷Y;D›YARBAKIR_YEN›ﬁEH›R;6465387456
D›YARBAKIR_KOCAK÷Y;D›YARBAKIR_SUR;6481842413
D›YARBAKIR_KOCAK÷Y;B›NG÷L_GEN«;6700126399
D›YARBAKIR_KOCAK÷Y;D›YARBAKIR_KULP;6773903595
D›YARBAKIR_KULP;D›YARBAKIR_L›CE;3723644359
D›YARBAKIR_KULP;BATMAN_SASON;6056057641
D›YARBAKIR_KULP;D›YARBAKIR_HAN›;626352325
D›YARBAKIR_KULP;D›YARBAKIR_KOCAK÷Y;6773903595
D›YARBAKIR_KULP;D›YARBAKIR_S›LVAN;8040485158
D›YARBAKIR_KULP;MUﬁ_MERKEZ;8312172271
D›YARBAKIR_KULP;BATMAN_KOZLUK;9153719119
D›YARBAKIR_KULP;B›NG÷L_GEN«;9162854455
D›YARBAKIR_KULP;BATMAN_MERKEZ;930160346
D›YARBAKIR_KULP;D›YARBAKIR_D›CLE;9311669984
D›YARBAKIR_L›CE;D›YARBAKIR_HAN›;2539878891
D›YARBAKIR_L›CE;D›YARBAKIR_KOCAK÷Y;3050259236
D›YARBAKIR_L›CE;D›YARBAKIR_KULP;3723644359
D›YARBAKIR_L›CE;B›NG÷L_GEN«;5439210096
D›YARBAKIR_L›CE;D›YARBAKIR_D›CLE;5588025625
D›YARBAKIR_L›CE;D›YARBAKIR_E–›L;7303638046
D›YARBAKIR_L›CE;B›NG÷L_MERKEZ;7465839854
D›YARBAKIR_L›CE;D›YARBAKIR_MERKEZ;8459829842
D›YARBAKIR_L›CE;D›YARBAKIR_KAYAPINAR;8712615608
D›YARBAKIR_L›CE;D›YARBAKIR_BA–LAR;8722639596
D›YARBAKIR_MERKEZ;D›YARBAKIR_KAYAPINAR;252785767
D›YARBAKIR_MERKEZ;D›YARBAKIR_BA–LAR;262809755
D›YARBAKIR_MERKEZ;D›YARBAKIR_YEN›ﬁEH›R;52781685
D›YARBAKIR_MERKEZ;D›YARBAKIR_SUR;544271807
D›YARBAKIR_MERKEZ;D›YARBAKIR_«INAR;3498286578
D›YARBAKIR_MERKEZ;D›YARBAKIR_B›SM›L;5429917695
D›YARBAKIR_MERKEZ;D›YARBAKIR_ERGAN›;5464461142
D›YARBAKIR_MERKEZ;D›YARBAKIR_KOCAK÷Y;5937570606
D›YARBAKIR_MERKEZ;D›YARBAKIR_HAN›;6687768084
D›YARBAKIR_MERKEZ;D›YARBAKIR_HAZRO;6985077145
D›YARBAKIR_S›LVAN;D›YARBAKIR_HAZRO;417673291
D›YARBAKIR_S›LVAN;BATMAN_KOZLUK;4631635397
D›YARBAKIR_S›LVAN;BATMAN_MERKEZ;4779519738
D›YARBAKIR_S›LVAN;BATMAN_SASON;5616376195
D›YARBAKIR_S›LVAN;BATMAN_BEﬁ›R›;6517789636
D›YARBAKIR_S›LVAN;D›YARBAKIR_B›SM›L;7165028636
D›YARBAKIR_S›LVAN;S››RT_BAYKAN;7634452482
D›YARBAKIR_S›LVAN;D›YARBAKIR_MERKEZ;7887810055
D›YARBAKIR_S›LVAN;D›YARBAKIR_KULP;8040485158
D›YARBAKIR_S›LVAN;D›YARBAKIR_KAYAPINAR;8140595822
D›YARBAKIR_SUR;D›YARBAKIR_YEN›ﬁEH›R;16454957
D›YARBAKIR_SUR;D›YARBAKIR_KAYAPINAR;354044183
D›YARBAKIR_SUR;D›YARBAKIR_BA–LAR;364068171
D›YARBAKIR_SUR;D›YARBAKIR_MERKEZ;544271807
D›YARBAKIR_SUR;D›YARBAKIR_«INAR;2954014771
D›YARBAKIR_SUR;D›YARBAKIR_B›SM›L;4885645888
D›YARBAKIR_SUR;D›YARBAKIR_ERGAN›;6008732949
D›YARBAKIR_SUR;D›YARBAKIR_KOCAK÷Y;6481842413
D›YARBAKIR_SUR;MARD›N_MAZIDA–I;6594057146
D›YARBAKIR_SUR;D›YARBAKIR_HAN›;7232039891
D›YARBAKIR_YEN›ﬁEH›R;D›YARBAKIR_SUR;16454957
D›YARBAKIR_YEN›ﬁEH›R;D›YARBAKIR_KAYAPINAR;337589226
D›YARBAKIR_YEN›ﬁEH›R;D›YARBAKIR_BA–LAR;347613214
D›YARBAKIR_YEN›ﬁEH›R;D›YARBAKIR_MERKEZ;52781685
D›YARBAKIR_YEN›ﬁEH›R;D›YARBAKIR_«INAR;2970469728
D›YARBAKIR_YEN›ﬁEH›R;D›YARBAKIR_B›SM›L;4902100845
D›YARBAKIR_YEN›ﬁEH›R;D›YARBAKIR_ERGAN›;5992277992
D›YARBAKIR_YEN›ﬁEH›R;D›YARBAKIR_KOCAK÷Y;6465387456
D›YARBAKIR_YEN›ﬁEH›R;MARD›N_MAZIDA–I;6610512103
D›YARBAKIR_YEN›ﬁEH›R;D›YARBAKIR_HAN›;7215584934
D‹ZCE_AK«AKOCA;ZONGULDAK_ALAPLI;2790352077
D‹ZCE_AK«AKOCA;SAKARYA_KOCAAL›;2812861929
D‹ZCE_AK«AKOCA;D‹ZCE_MERKEZ;3872603514
D‹ZCE_AK«AKOCA;SAKARYA_KARASU;3895348004
D‹ZCE_AK«AKOCA;ZONGULDAK_ERE–L›;4070980589
D‹ZCE_AK«AKOCA;D‹ZCE_«›L›ML›;5310325125
D‹ZCE_AK«AKOCA;D‹ZCE_KAYNAﬁLI;5363687604
D‹ZCE_AK«AKOCA;D‹ZCE_G÷LYAKA;5682873074
D‹ZCE_AK«AKOCA;D‹ZCE_G‹M‹ﬁOVA;5768195911
D‹ZCE_AK«AKOCA;D‹ZCE_CUMAYER›;5840401415
D‹ZCE_«›L›ML›;D‹ZCE_G÷LYAKA;1384547949
D‹ZCE_«›L›ML›;D‹ZCE_MERKEZ;1437721611
D‹ZCE_«›L›ML›;D‹ZCE_G‹M‹ﬁOVA;1469870786
D‹ZCE_«›L›ML›;D‹ZCE_CUMAYER›;154207629
D‹ZCE_«›L›ML›;D‹ZCE_KAYNAﬁLI;3030760841
D‹ZCE_«›L›ML›;SAKARYA_HENDEK;332937849
D‹ZCE_«›L›ML›;D‹ZCE_YI–ILCA;5060755562
D‹ZCE_«›L›ML›;D‹ZCE_AK«AKOCA;5310325125
D‹ZCE_«›L›ML›;SAKARYA_AKYAZI;5521251
D‹ZCE_«›L›ML›;BOLU_MERKEZ;6089562828
D‹ZCE_CUMAYER›;D‹ZCE_G‹M‹ﬁOVA;379794496
D‹ZCE_CUMAYER›;D‹ZCE_«›L›ML›;154207629
D‹ZCE_CUMAYER›;D‹ZCE_G÷LYAKA;1848619307
D‹ZCE_CUMAYER›;D‹ZCE_MERKEZ;1967797901
D‹ZCE_CUMAYER›;SAKARYA_HENDEK;22393022
D‹ZCE_CUMAYER›;D‹ZCE_KAYNAﬁLI;3560837131
D‹ZCE_CUMAYER›;SAKARYA_AKYAZI;443117471
D‹ZCE_CUMAYER›;SAKARYA_ERENLER;5307366624
D‹ZCE_CUMAYER›;SAKARYA_MERKEZ;5317733018
D‹ZCE_CUMAYER›;SAKARYA_KARAP‹R«EK;5446331657
D‹ZCE_G÷LYAKA;D‹ZCE_«›L›ML›;1384547949
D‹ZCE_G÷LYAKA;D‹ZCE_G‹M‹ﬁOVA;1776413802
D‹ZCE_G÷LYAKA;D‹ZCE_MERKEZ;181026956
D‹ZCE_G÷LYAKA;D‹ZCE_CUMAYER›;1848619307
D‹ZCE_G÷LYAKA;D‹ZCE_KAYNAﬁLI;340330879
D‹ZCE_G÷LYAKA;SAKARYA_HENDEK;3635921507
D‹ZCE_G÷LYAKA;D‹ZCE_YI–ILCA;5433303511
D‹ZCE_G÷LYAKA;D‹ZCE_AK«AKOCA;5682873074
D‹ZCE_G÷LYAKA;SAKARYA_AKYAZI;5827794017
D‹ZCE_G÷LYAKA;BOLU_MERKEZ;6462110777
D‹ZCE_G‹M‹ﬁOVA;D‹ZCE_CUMAYER›;379794496
D‹ZCE_G‹M‹ﬁOVA;D‹ZCE_«›L›ML›;1469870786
D‹ZCE_G‹M‹ﬁOVA;D‹ZCE_G÷LYAKA;1776413802
D‹ZCE_G‹M‹ﬁOVA;SAKARYA_HENDEK;1859507704
D‹ZCE_G‹M‹ﬁOVA;D‹ZCE_MERKEZ;1895592397
D‹ZCE_G‹M‹ﬁOVA;D‹ZCE_KAYNAﬁLI;3488631627
D‹ZCE_G‹M‹ﬁOVA;SAKARYA_AKYAZI;4051380214
D‹ZCE_G‹M‹ﬁOVA;SAKARYA_ERENLER;4927572128
D‹ZCE_G‹M‹ﬁOVA;SAKARYA_MERKEZ;4937938522
D‹ZCE_G‹M‹ﬁOVA;SAKARYA_KARAP‹R«EK;5066537161
D‹ZCE_KAYNAﬁLI;D‹ZCE_MERKEZ;159303923
D‹ZCE_KAYNAﬁLI;D‹ZCE_«›L›ML›;3030760841
D‹ZCE_KAYNAﬁLI;BOLU_MERKEZ;3058801987
D‹ZCE_KAYNAﬁLI;D‹ZCE_G÷LYAKA;340330879
D‹ZCE_KAYNAﬁLI;D‹ZCE_G‹M‹ﬁOVA;3488631627
D‹ZCE_KAYNAﬁLI;D‹ZCE_CUMAYER›;3560837131
D‹ZCE_KAYNAﬁLI;D‹ZCE_YI–ILCA;4913869875
D‹ZCE_KAYNAﬁLI;SAKARYA_HENDEK;5348139332
D‹ZCE_KAYNAﬁLI;D‹ZCE_AK«AKOCA;5363687604
D‹ZCE_KAYNAﬁLI;BOLU_MUDURNU;624416842
D‹ZCE_MERKEZ;D‹ZCE_«›L›ML›;1437721611
D‹ZCE_MERKEZ;D‹ZCE_KAYNAﬁLI;159303923
D‹ZCE_MERKEZ;D‹ZCE_G÷LYAKA;181026956
D‹ZCE_MERKEZ;D‹ZCE_G‹M‹ﬁOVA;1895592397
D‹ZCE_MERKEZ;D‹ZCE_CUMAYER›;1967797901
D‹ZCE_MERKEZ;D‹ZCE_YI–ILCA;3623033951
D‹ZCE_MERKEZ;SAKARYA_HENDEK;3755100101
D‹ZCE_MERKEZ;D‹ZCE_AK«AKOCA;3872603514
D‹ZCE_MERKEZ;BOLU_MERKEZ;4651841217
D‹ZCE_MERKEZ;ZONGULDAK_ALAPLI;5429262306
D‹ZCE_YI–ILCA;ZONGULDAK_ALAPLI;326711952
D‹ZCE_YI–ILCA;D‹ZCE_MERKEZ;3623033951
D‹ZCE_YI–ILCA;ZONGULDAK_ERE–L›;4547748032
D‹ZCE_YI–ILCA;D‹ZCE_KAYNAﬁLI;4913869875
D‹ZCE_YI–ILCA;D‹ZCE_«›L›ML›;5060755562
D‹ZCE_YI–ILCA;D‹ZCE_G÷LYAKA;5433303511
D‹ZCE_YI–ILCA;D‹ZCE_G‹M‹ﬁOVA;5518626348
D‹ZCE_YI–ILCA;D‹ZCE_CUMAYER›;5590831852
D‹ZCE_YI–ILCA;D‹ZCE_AK«AKOCA;6507127336
D‹ZCE_YI–ILCA;SAKARYA_HENDEK;7378134053
ED›RNE_ENEZ;ED›RNE_›PSALA;5115854961
ED›RNE_ENEZ;ED›RNE_KEﬁAN;5959840954
ED›RNE_ENEZ;TEK›RDA–_MALKARA;8620107214
ED›RNE_ENEZ;ED›RNE_MER›«;9313672688
ED›RNE_ENEZ;ED›RNE_UZUNK÷PR‹;1097468738
ED›RNE_ENEZ;TEK›RDA–_ﬁARK÷Y;1226098039
ED›RNE_ENEZ;«ANAKKALE_GEL›BOLU;1249783013
ED›RNE_ENEZ;TEK›RDA–_HAYRABOLU;1312173149
ED›RNE_ENEZ;KIRKLAREL›_PEHL›VANK÷Y;1324459878
ED›RNE_ENEZ;«ANAKKALE_LAPSEK›;132593111
ED›RNE_HAVSA;ED›RNE_S‹LO–LU;2711899633
ED›RNE_HAVSA;KIRKLAREL›_BABAESK›;2757694551
ED›RNE_HAVSA;ED›RNE_MERKEZ;3202671261
ED›RNE_HAVSA;ED›RNE_UZUNK÷PR‹;4016515123
ED›RNE_HAVSA;KIRKLAREL›_PEHL›VANK÷Y;4069380691
ED›RNE_HAVSA;KIRKLAREL›_MERKEZ;4743527648
ED›RNE_HAVSA;ED›RNE_LALAPAﬁA;5036497117
ED›RNE_HAVSA;KIRKLAREL›_L‹LEBURGAZ;5143991735
ED›RNE_HAVSA;TEK›RDA–_HAYRABOLU;5956525303
ED›RNE_HAVSA;ED›RNE_MER›«;6039854026
ED›RNE_›PSALA;ED›RNE_KEﬁAN;2726630005
ED›RNE_›PSALA;ED›RNE_MER›«;4197817727
ED›RNE_›PSALA;TEK›RDA–_MALKARA;4895044012
ED›RNE_›PSALA;ED›RNE_ENEZ;5115854961
ED›RNE_›PSALA;ED›RNE_UZUNK÷PR‹;7249624174
ED›RNE_›PSALA;TEK›RDA–_ﬁARK÷Y;930531067
ED›RNE_›PSALA;TEK›RDA–_HAYRABOLU;9396668287
ED›RNE_›PSALA;KIRKLAREL›_PEHL›VANK÷Y;9519535574
ED›RNE_›PSALA;«ANAKKALE_GEL›BOLU;9661015188
ED›RNE_›PSALA;«ANAKKALE_LAPSEK›;1042249616
ED›RNE_KEﬁAN;TEK›RDA–_MALKARA;266026626
ED›RNE_KEﬁAN;ED›RNE_›PSALA;2726630005
ED›RNE_KEﬁAN;ED›RNE_UZUNK÷PR‹;5014846423
ED›RNE_KEﬁAN;ED›RNE_MER›«;5940319181
ED›RNE_KEﬁAN;ED›RNE_ENEZ;5959840954
ED›RNE_KEﬁAN;TEK›RDA–_ﬁARK÷Y;6697535445
ED›RNE_KEﬁAN;«ANAKKALE_GEL›BOLU;6934385183
ED›RNE_KEﬁAN;TEK›RDA–_HAYRABOLU;7161890535
ED›RNE_KEﬁAN;KIRKLAREL›_PEHL›VANK÷Y;7284757822
ED›RNE_KEﬁAN;«ANAKKALE_LAPSEK›;769586615
ED›RNE_LALAPAﬁA;ED›RNE_S‹LO–LU;1852036483
ED›RNE_LALAPAﬁA;ED›RNE_MERKEZ;2573524961
ED›RNE_LALAPAﬁA;ED›RNE_HAVSA;5036497117
ED›RNE_LALAPAﬁA;KIRKLAREL›_MERKEZ;69555048
ED›RNE_LALAPAﬁA;KIRKLAREL›_BABAESK›;7672959713
ED›RNE_LALAPAﬁA;ED›RNE_UZUNK÷PR‹;8931780285
ED›RNE_LALAPAﬁA;KIRKLAREL›_PEHL›VANK÷Y;8984645853
ED›RNE_LALAPAﬁA;KIRKLAREL›_KOF«AZ;9517374033
ED›RNE_LALAPAﬁA;KIRKLAREL›_L‹LEBURGAZ;100592569
ED›RNE_LALAPAﬁA;KIRKLAREL›_PINARH›SAR;101935651
ED›RNE_MER›«;ED›RNE_UZUNK÷PR‹;3323407918
ED›RNE_MER›«;ED›RNE_›PSALA;4197817727
ED›RNE_MER›«;KIRKLAREL›_PEHL›VANK÷Y;5426673554
ED›RNE_MER›«;ED›RNE_KEﬁAN;5940319181
ED›RNE_MER›«;ED›RNE_HAVSA;6039854026
ED›RNE_MER›«;TEK›RDA–_HAYRABOLU;711947078
ED›RNE_MER›«;TEK›RDA–_MALKARA;8108733188
ED›RNE_MER›«;KIRKLAREL›_BABAESK›;8676316622
ED›RNE_MER›«;ED›RNE_S‹LO–LU;8751753659
